,day,slope,type,type_pretty,vaccine_efficacy,prevalence
0,0.0,0.09019999999998163,Total infected derivative,0%,Vaccine Efficacy 50%,Low
1,1.0,0.21045000000000869,Total infected derivative,0%,Vaccine Efficacy 50%,Low
2,2.0,0.6803500000000327,Total infected derivative,0%,Vaccine Efficacy 50%,Low
3,3.0,1.439850000000007,Total infected derivative,0%,Vaccine Efficacy 50%,Low
4,4.0,2.5791499999999985,Total infected derivative,0%,Vaccine Efficacy 50%,Low
5,5.0,2.803649999999976,Total infected derivative,0%,Vaccine Efficacy 50%,Low
6,6.0,2.031049999999965,Total infected derivative,0%,Vaccine Efficacy 50%,Low
7,7.0,3.729450000000014,Total infected derivative,0%,Vaccine Efficacy 50%,Low
8,8.0,7.654350000000022,Total infected derivative,0%,Vaccine Efficacy 50%,Low
9,9.0,11.272549999999995,Total infected derivative,0%,Vaccine Efficacy 50%,Low
10,10.0,14.695400000000006,Total infected derivative,0%,Vaccine Efficacy 50%,Low
11,11.0,17.950850000000003,Total infected derivative,0%,Vaccine Efficacy 50%,Low
12,12.0,16.600199999999973,Total infected derivative,0%,Vaccine Efficacy 50%,Low
13,13.0,11.848700000000008,Total infected derivative,0%,Vaccine Efficacy 50%,Low
14,14.0,13.704400000000021,Total infected derivative,0%,Vaccine Efficacy 50%,Low
15,15.0,18.384799999999984,Total infected derivative,0%,Vaccine Efficacy 50%,Low
16,16.0,19.23245,Total infected derivative,0%,Vaccine Efficacy 50%,Low
17,17.0,18.6443,Total infected derivative,0%,Vaccine Efficacy 50%,Low
18,18.0,17.57719999999999,Total infected derivative,0%,Vaccine Efficacy 50%,Low
19,19.0,14.46390000000001,Total infected derivative,0%,Vaccine Efficacy 50%,Low
20,20.0,10.22945,Total infected derivative,0%,Vaccine Efficacy 50%,Low
21,21.0,9.23044999999999,Total infected derivative,0%,Vaccine Efficacy 50%,Low
22,22.0,9.413800000000009,Total infected derivative,0%,Vaccine Efficacy 50%,Low
23,23.0,8.157350000000008,Total infected derivative,0%,Vaccine Efficacy 50%,Low
24,24.0,6.682349999999985,Total infected derivative,0%,Vaccine Efficacy 50%,Low
25,25.0,5.4649,Total infected derivative,0%,Vaccine Efficacy 50%,Low
26,26.0,4.222450000000009,Total infected derivative,0%,Vaccine Efficacy 50%,Low
27,27.0,2.9969999999999857,Total infected derivative,0%,Vaccine Efficacy 50%,Low
28,28.0,2.376749999999987,Total infected derivative,0%,Vaccine Efficacy 50%,Low
29,29.0,2.042100000000005,Total infected derivative,0%,Vaccine Efficacy 50%,Low
30,30.0,1.709450000000004,Total infected derivative,0%,Vaccine Efficacy 50%,Low
31,31.0,1.4499000000000137,Total infected derivative,0%,Vaccine Efficacy 50%,Low
32,32.0,1.1753500000000088,Total infected derivative,0%,Vaccine Efficacy 50%,Low
33,33.0,0.8707499999999868,Total infected derivative,0%,Vaccine Efficacy 50%,Low
34,34.0,0.5941499999999849,Total infected derivative,0%,Vaccine Efficacy 50%,Low
35,35.0,0.5270500000000027,Total infected derivative,0%,Vaccine Efficacy 50%,Low
36,36.0,0.5010500000000206,Total infected derivative,0%,Vaccine Efficacy 50%,Low
37,37.0,0.3977999999999895,Total infected derivative,0%,Vaccine Efficacy 50%,Low
38,38.0,0.33364999999997735,Total infected derivative,0%,Vaccine Efficacy 50%,Low
39,39.0,0.25550000000001205,Total infected derivative,0%,Vaccine Efficacy 50%,Low
40,40.0,0.172300000000007,Total infected derivative,0%,Vaccine Efficacy 50%,Low
41,41.0,0.1252499999999941,Total infected derivative,0%,Vaccine Efficacy 50%,Low
42,42.0,0.10224999999999795,Total infected derivative,0%,Vaccine Efficacy 50%,Low
43,43.0,0.09319999999999595,Total infected derivative,0%,Vaccine Efficacy 50%,Low
44,44.0,0.07015000000001237,Total infected derivative,0%,Vaccine Efficacy 50%,Low
45,45.0,0.031050000000021782,Total infected derivative,0%,Vaccine Efficacy 50%,Low
46,46.0,0.020000000000010232,Total infected derivative,0%,Vaccine Efficacy 50%,Low
47,47.0,0.021049999999974034,Total infected derivative,0%,Vaccine Efficacy 50%,Low
48,48.0,0.019049999999992906,Total infected derivative,0%,Vaccine Efficacy 50%,Low
49,49.0,0.016000000000019554,Total infected derivative,0%,Vaccine Efficacy 50%,Low
50,50.0,0.010049999999978354,Total infected derivative,0%,Vaccine Efficacy 50%,Low
51,51.0,0.009050000000002001,Total infected derivative,0%,Vaccine Efficacy 50%,Low
52,52.0,0.007000000000005002,Total infected derivative,0%,Vaccine Efficacy 50%,Low
53,53.0,0.002999999999985903,Total infected derivative,0%,Vaccine Efficacy 50%,Low
54,54.0,0.0010000000000047748,Total infected derivative,0%,Vaccine Efficacy 50%,Low
55,55.0,0.0,Total infected derivative,0%,Vaccine Efficacy 50%,Low
56,56.0,0.0,Total infected derivative,0%,Vaccine Efficacy 50%,Low
57,57.0,0.0010000000000047748,Total infected derivative,0%,Vaccine Efficacy 50%,Low
58,58.0,0.0020000000000095497,Total infected derivative,0%,Vaccine Efficacy 50%,Low
59,59.0,0.0020000000000095497,Total infected derivative,0%,Vaccine Efficacy 50%,Low
60,60.0,,Total infected derivative,0%,Vaccine Efficacy 50%,Low
61,0.0,0.07619999999997162,Total infected derivative,10%,Vaccine Efficacy 50%,Low
62,1.0,0.21145000000001346,Total infected derivative,10%,Vaccine Efficacy 50%,Low
63,2.0,0.5891500000000178,Total infected derivative,10%,Vaccine Efficacy 50%,Low
64,3.0,1.2504999999999882,Total infected derivative,10%,Vaccine Efficacy 50%,Low
65,4.0,2.295599999999979,Total infected derivative,10%,Vaccine Efficacy 50%,Low
66,5.0,2.623250000000013,Total infected derivative,10%,Vaccine Efficacy 50%,Low
67,6.0,1.9329000000000178,Total infected derivative,10%,Vaccine Efficacy 50%,Low
68,7.0,3.452899999999971,Total infected derivative,10%,Vaccine Efficacy 50%,Low
69,8.0,6.898750000000007,Total infected derivative,10%,Vaccine Efficacy 50%,Low
70,9.0,9.96595000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
71,10.0,13.128299999999996,Total infected derivative,10%,Vaccine Efficacy 50%,Low
72,11.0,15.874749999999977,Total infected derivative,10%,Vaccine Efficacy 50%,Low
73,12.0,14.767500000000013,Total infected derivative,10%,Vaccine Efficacy 50%,Low
74,13.0,10.735450000000014,Total infected derivative,10%,Vaccine Efficacy 50%,Low
75,14.0,12.054149999999993,Total infected derivative,10%,Vaccine Efficacy 50%,Low
76,15.0,16.31065000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
77,16.0,17.52199999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
78,17.0,17.10119999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
79,18.0,15.909850000000006,Total infected derivative,10%,Vaccine Efficacy 50%,Low
80,19.0,13.22545000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
81,20.0,9.623199999999997,Total infected derivative,10%,Vaccine Efficacy 50%,Low
82,21.0,8.673299999999983,Total infected derivative,10%,Vaccine Efficacy 50%,Low
83,22.0,9.186399999999992,Total infected derivative,10%,Vaccine Efficacy 50%,Low
84,23.0,8.483000000000004,Total infected derivative,10%,Vaccine Efficacy 50%,Low
85,24.0,7.34975,Total infected derivative,10%,Vaccine Efficacy 50%,Low
86,25.0,6.251500000000007,Total infected derivative,10%,Vaccine Efficacy 50%,Low
87,26.0,4.97590000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
88,27.0,3.606200000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
89,28.0,3.012050000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
90,29.0,2.8817999999999984,Total infected derivative,10%,Vaccine Efficacy 50%,Low
91,30.0,2.4589,Total infected derivative,10%,Vaccine Efficacy 50%,Low
92,31.0,1.9739000000000004,Total infected derivative,10%,Vaccine Efficacy 50%,Low
93,32.0,1.6272499999999894,Total infected derivative,10%,Vaccine Efficacy 50%,Low
94,33.0,1.2795500000000004,Total infected derivative,10%,Vaccine Efficacy 50%,Low
95,34.0,0.8967999999999989,Total infected derivative,10%,Vaccine Efficacy 50%,Low
96,35.0,0.7404999999999973,Total infected derivative,10%,Vaccine Efficacy 50%,Low
97,36.0,0.6823500000000138,Total infected derivative,10%,Vaccine Efficacy 50%,Low
98,37.0,0.593199999999996,Total infected derivative,10%,Vaccine Efficacy 50%,Low
99,38.0,0.48494999999999777,Total infected derivative,10%,Vaccine Efficacy 50%,Low
100,39.0,0.39775000000000205,Total infected derivative,10%,Vaccine Efficacy 50%,Low
101,40.0,0.35974999999999113,Total infected derivative,10%,Vaccine Efficacy 50%,Low
102,41.0,0.2785999999999973,Total infected derivative,10%,Vaccine Efficacy 50%,Low
103,42.0,0.22845000000000937,Total infected derivative,10%,Vaccine Efficacy 50%,Low
104,43.0,0.20640000000000214,Total infected derivative,10%,Vaccine Efficacy 50%,Low
105,44.0,0.17439999999999145,Total infected derivative,10%,Vaccine Efficacy 50%,Low
106,45.0,0.16235000000000355,Total infected derivative,10%,Vaccine Efficacy 50%,Low
107,46.0,0.15430000000000632,Total infected derivative,10%,Vaccine Efficacy 50%,Low
108,47.0,0.11419999999999675,Total infected derivative,10%,Vaccine Efficacy 50%,Low
109,48.0,0.07814999999999372,Total infected derivative,10%,Vaccine Efficacy 50%,Low
110,49.0,0.06215000000000259,Total infected derivative,10%,Vaccine Efficacy 50%,Low
111,50.0,0.05310000000000059,Total infected derivative,10%,Vaccine Efficacy 50%,Low
112,51.0,0.047100000000000364,Total infected derivative,10%,Vaccine Efficacy 50%,Low
113,52.0,0.03104999999999336,Total infected derivative,10%,Vaccine Efficacy 50%,Low
114,53.0,0.02199999999999136,Total infected derivative,10%,Vaccine Efficacy 50%,Low
115,54.0,0.017050000000011778,Total infected derivative,10%,Vaccine Efficacy 50%,Low
116,55.0,0.006050000000001887,Total infected derivative,10%,Vaccine Efficacy 50%,Low
117,56.0,0.0030000000000001137,Total infected derivative,10%,Vaccine Efficacy 50%,Low
118,57.0,0.005000000000009663,Total infected derivative,10%,Vaccine Efficacy 50%,Low
119,58.0,0.0030000000000001137,Total infected derivative,10%,Vaccine Efficacy 50%,Low
120,59.0,0.0,Total infected derivative,10%,Vaccine Efficacy 50%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 50%,Low
122,0.0,0.07220000000000937,Total infected derivative,40%,Vaccine Efficacy 50%,Low
123,1.0,0.1633499999999799,Total infected derivative,40%,Vaccine Efficacy 50%,Low
124,2.0,0.45289999999999964,Total infected derivative,40%,Vaccine Efficacy 50%,Low
125,3.0,0.8998000000000275,Total infected derivative,40%,Vaccine Efficacy 50%,Low
126,4.0,1.5630999999999915,Total infected derivative,40%,Vaccine Efficacy 50%,Low
127,5.0,1.6963999999999828,Total infected derivative,40%,Vaccine Efficacy 50%,Low
128,6.0,1.2605500000000234,Total infected derivative,40%,Vaccine Efficacy 50%,Low
129,7.0,2.342649999999992,Total infected derivative,40%,Vaccine Efficacy 50%,Low
130,8.0,4.676349999999957,Total infected derivative,40%,Vaccine Efficacy 50%,Low
131,9.0,6.921850000000006,Total infected derivative,40%,Vaccine Efficacy 50%,Low
132,10.0,8.947900000000004,Total infected derivative,40%,Vaccine Efficacy 50%,Low
133,11.0,10.81365000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
134,12.0,10.178350000000023,Total infected derivative,40%,Vaccine Efficacy 50%,Low
135,13.0,7.372700000000009,Total infected derivative,40%,Vaccine Efficacy 50%,Low
136,14.0,8.66534999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
137,15.0,12.112249999999989,Total infected derivative,40%,Vaccine Efficacy 50%,Low
138,16.0,13.730450000000005,Total infected derivative,40%,Vaccine Efficacy 50%,Low
139,17.0,14.244500000000002,Total infected derivative,40%,Vaccine Efficacy 50%,Low
140,18.0,14.120249999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
141,19.0,12.160349999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
142,20.0,8.78555,Total infected derivative,40%,Vaccine Efficacy 50%,Low
143,21.0,8.56110000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
144,22.0,9.648300000000006,Total infected derivative,40%,Vaccine Efficacy 50%,Low
145,23.0,9.22945,Total infected derivative,40%,Vaccine Efficacy 50%,Low
146,24.0,8.339649999999992,Total infected derivative,40%,Vaccine Efficacy 50%,Low
147,25.0,7.347699999999989,Total infected derivative,40%,Vaccine Efficacy 50%,Low
148,26.0,5.923900000000003,Total infected derivative,40%,Vaccine Efficacy 50%,Low
149,27.0,4.126249999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
150,28.0,3.399799999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
151,29.0,3.1873500000000092,Total infected derivative,40%,Vaccine Efficacy 50%,Low
152,30.0,2.751499999999993,Total infected derivative,40%,Vaccine Efficacy 50%,Low
153,31.0,2.4429000000000087,Total infected derivative,40%,Vaccine Efficacy 50%,Low
154,32.0,2.073100000000011,Total infected derivative,40%,Vaccine Efficacy 50%,Low
155,33.0,1.567149999999998,Total infected derivative,40%,Vaccine Efficacy 50%,Low
156,34.0,1.1172499999999985,Total infected derivative,40%,Vaccine Efficacy 50%,Low
157,35.0,0.9939999999999998,Total infected derivative,40%,Vaccine Efficacy 50%,Low
158,36.0,0.9368999999999943,Total infected derivative,40%,Vaccine Efficacy 50%,Low
159,37.0,0.7454499999999911,Total infected derivative,40%,Vaccine Efficacy 50%,Low
160,38.0,0.6422500000000042,Total infected derivative,40%,Vaccine Efficacy 50%,Low
161,39.0,0.5621000000000009,Total infected derivative,40%,Vaccine Efficacy 50%,Low
162,40.0,0.4048000000000087,Total infected derivative,40%,Vaccine Efficacy 50%,Low
163,41.0,0.2906499999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
164,42.0,0.21744999999998527,Total infected derivative,40%,Vaccine Efficacy 50%,Low
165,43.0,0.17634999999999934,Total infected derivative,40%,Vaccine Efficacy 50%,Low
166,44.0,0.14730000000000132,Total infected derivative,40%,Vaccine Efficacy 50%,Low
167,45.0,0.11319999999999197,Total infected derivative,40%,Vaccine Efficacy 50%,Low
168,46.0,0.08915000000000362,Total infected derivative,40%,Vaccine Efficacy 50%,Low
169,47.0,0.06615000000000748,Total infected derivative,40%,Vaccine Efficacy 50%,Low
170,48.0,0.0461000000000098,Total infected derivative,40%,Vaccine Efficacy 50%,Low
171,49.0,0.02605000000001212,Total infected derivative,40%,Vaccine Efficacy 50%,Low
172,50.0,0.021050000000002456,Total infected derivative,40%,Vaccine Efficacy 50%,Low
173,51.0,0.018999999999991246,Total infected derivative,40%,Vaccine Efficacy 50%,Low
174,52.0,0.012049999999987904,Total infected derivative,40%,Vaccine Efficacy 50%,Low
175,53.0,0.010049999999992565,Total infected derivative,40%,Vaccine Efficacy 50%,Low
176,54.0,0.006000000000000227,Total infected derivative,40%,Vaccine Efficacy 50%,Low
177,55.0,0.0030000000000143245,Total infected derivative,40%,Vaccine Efficacy 50%,Low
178,56.0,0.0040000000000048885,Total infected derivative,40%,Vaccine Efficacy 50%,Low
179,57.0,0.001999999999995339,Total infected derivative,40%,Vaccine Efficacy 50%,Low
180,58.0,0.000999999999990564,Total infected derivative,40%,Vaccine Efficacy 50%,Low
181,59.0,0.001999999999981128,Total infected derivative,40%,Vaccine Efficacy 50%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 50%,Low
183,0.0,0.056100000000014916,Total infected derivative,70%,Vaccine Efficacy 50%,Low
184,1.0,0.12324999999998454,Total infected derivative,70%,Vaccine Efficacy 50%,Low
185,2.0,0.30459999999999354,Total infected derivative,70%,Vaccine Efficacy 50%,Low
186,3.0,0.5891500000000178,Total infected derivative,70%,Vaccine Efficacy 50%,Low
187,4.0,1.0240499999999884,Total infected derivative,70%,Vaccine Efficacy 50%,Low
188,5.0,1.147299999999973,Total infected derivative,70%,Vaccine Efficacy 50%,Low
189,6.0,0.8747500000000059,Total infected derivative,70%,Vaccine Efficacy 50%,Low
190,7.0,1.4429000000000087,Total infected derivative,70%,Vaccine Efficacy 50%,Low
191,8.0,2.848700000000008,Total infected derivative,70%,Vaccine Efficacy 50%,Low
192,9.0,4.2415000000000305,Total infected derivative,70%,Vaccine Efficacy 50%,Low
193,10.0,5.592199999999991,Total infected derivative,70%,Vaccine Efficacy 50%,Low
194,11.0,7.034049999999979,Total infected derivative,70%,Vaccine Efficacy 50%,Low
195,12.0,6.777550000000005,Total infected derivative,70%,Vaccine Efficacy 50%,Low
196,13.0,4.936850000000007,Total infected derivative,70%,Vaccine Efficacy 50%,Low
197,14.0,6.148250000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
198,15.0,8.947900000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
199,16.0,10.21745,Total infected derivative,70%,Vaccine Efficacy 50%,Low
200,17.0,11.099199999999996,Total infected derivative,70%,Vaccine Efficacy 50%,Low
201,18.0,11.460949999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
202,19.0,9.850700000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
203,20.0,7.155299999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
204,21.0,7.0230999999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
205,22.0,8.259550000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
206,23.0,8.231399999999994,Total infected derivative,70%,Vaccine Efficacy 50%,Low
207,24.0,7.655299999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
208,25.0,7.024050000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
209,26.0,5.77555000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
210,27.0,4.247500000000002,Total infected derivative,70%,Vaccine Efficacy 50%,Low
211,28.0,3.790549999999996,Total infected derivative,70%,Vaccine Efficacy 50%,Low
212,29.0,3.774550000000005,Total infected derivative,70%,Vaccine Efficacy 50%,Low
213,30.0,3.45089999999999,Total infected derivative,70%,Vaccine Efficacy 50%,Low
214,31.0,3.0240499999999884,Total infected derivative,70%,Vaccine Efficacy 50%,Low
215,32.0,2.5661500000000075,Total infected derivative,70%,Vaccine Efficacy 50%,Low
216,33.0,2.1402999999999963,Total infected derivative,70%,Vaccine Efficacy 50%,Low
217,34.0,1.5561500000000024,Total infected derivative,70%,Vaccine Efficacy 50%,Low
218,35.0,1.2996000000000123,Total infected derivative,70%,Vaccine Efficacy 50%,Low
219,36.0,1.3125500000000017,Total infected derivative,70%,Vaccine Efficacy 50%,Low
220,37.0,1.1532999999999873,Total infected derivative,70%,Vaccine Efficacy 50%,Low
221,38.0,1.0130499999999927,Total infected derivative,70%,Vaccine Efficacy 50%,Low
222,39.0,0.8848000000000127,Total infected derivative,70%,Vaccine Efficacy 50%,Low
223,40.0,0.6813999999999965,Total infected derivative,70%,Vaccine Efficacy 50%,Low
224,41.0,0.5139999999999958,Total infected derivative,70%,Vaccine Efficacy 50%,Low
225,42.0,0.4558499999999981,Total infected derivative,70%,Vaccine Efficacy 50%,Low
226,43.0,0.39979999999999905,Total infected derivative,70%,Vaccine Efficacy 50%,Low
227,44.0,0.3317000000000121,Total infected derivative,70%,Vaccine Efficacy 50%,Low
228,45.0,0.27855000000000985,Total infected derivative,70%,Vaccine Efficacy 50%,Low
229,46.0,0.26754999999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
230,47.0,0.22544999999999504,Total infected derivative,70%,Vaccine Efficacy 50%,Low
231,48.0,0.1633499999999941,Total infected derivative,70%,Vaccine Efficacy 50%,Low
232,49.0,0.1352499999999992,Total infected derivative,70%,Vaccine Efficacy 50%,Low
233,50.0,0.11220000000000141,Total infected derivative,70%,Vaccine Efficacy 50%,Low
234,51.0,0.09519999999999129,Total infected derivative,70%,Vaccine Efficacy 50%,Low
235,52.0,0.07410000000000139,Total infected derivative,70%,Vaccine Efficacy 50%,Low
236,53.0,0.056100000000014916,Total infected derivative,70%,Vaccine Efficacy 50%,Low
237,54.0,0.034099999999995134,Total infected derivative,70%,Vaccine Efficacy 50%,Low
238,55.0,0.028099999999994907,Total infected derivative,70%,Vaccine Efficacy 50%,Low
239,56.0,0.036050000000003024,Total infected derivative,70%,Vaccine Efficacy 50%,Low
240,57.0,0.03905000000000314,Total infected derivative,70%,Vaccine Efficacy 50%,Low
241,58.0,0.036050000000003024,Total infected derivative,70%,Vaccine Efficacy 50%,Low
242,59.0,0.033999999999991815,Total infected derivative,70%,Vaccine Efficacy 50%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 50%,Low
