,day,infected,type,stat,type_pretty
483,56.0,0.03090000000000015,infected,variance,70%
484,57.0,0.010700000000000043,infected,variance,70%
485,58.0,0.0242,infected,variance,70%
486,59.0,-0.0034999999999999476,infected,variance,70%
487,60.0,-0.04479999999999995,infected,variance,70%
488,0.0,0.0,infected,left,0%
489,1.0,0.0,infected,left,0%
490,2.0,0.0032000000000000015,infected,left,0%
491,3.0,0.0067000000000000115,infected,left,0%
492,4.0,0.014100000000000001,infected,left,0%
493,5.0,0.006099999999999994,infected,left,0%
494,6.0,0.007399999999999962,infected,left,0%
495,7.0,0.007600000000000051,infected,left,0%
496,8.0,-0.01419999999999999,infected,left,0%
497,9.0,-0.0035000000000000586,infected,left,0%
498,10.0,0.00670000000000015,infected,left,0%
499,11.0,0.0027000000000001467,infected,left,0%
500,12.0,-0.008999999999999897,infected,left,0%
501,13.0,-0.0046000000000003816,infected,left,0%
502,14.0,0.0030000000000001137,infected,left,0%
503,15.0,-0.014000000000000012,infected,left,0%
504,16.0,-0.018799999999999928,infected,left,0%
505,17.0,-0.015799999999999592,infected,left,0%
506,18.0,0.0343,infected,left,0%
507,19.0,0.021700000000000053,infected,left,0%
508,20.0,0.028200000000000003,infected,left,0%
509,21.0,0.041400000000000325,infected,left,0%
510,22.0,0.019099999999999895,infected,left,0%
511,23.0,0.007800000000000029,infected,left,0%
512,24.0,0.022299999999999986,infected,left,0%
513,25.0,-0.008999999999999897,infected,left,0%
514,26.0,-0.01929999999999943,infected,left,0%
515,27.0,-0.06329999999999991,infected,left,0%
516,28.0,-0.053300000000000125,infected,left,0%
517,29.0,-0.04579999999999984,infected,left,0%
518,30.0,-0.05290000000000017,infected,left,0%
519,31.0,-0.06200000000000028,infected,left,0%
520,32.0,-0.10719999999999974,infected,left,0%
521,33.0,-0.08319999999999972,infected,left,0%
522,34.0,-0.07620000000000005,infected,left,0%
523,35.0,-0.08249999999999957,infected,left,0%
524,36.0,-0.08279999999999998,infected,left,0%
525,37.0,-0.11759999999999993,infected,left,0%
526,38.0,-0.13929999999999998,infected,left,0%
527,39.0,-0.15059999999999985,infected,left,0%
528,40.0,-0.2115999999999998,infected,left,0%
529,41.0,-0.23470000000000013,infected,left,0%
530,42.0,-0.2568999999999999,infected,left,0%
531,43.0,-0.13060000000000005,infected,left,0%
532,44.0,-0.15760000000000018,infected,left,0%
533,45.0,-0.18999999999999995,infected,left,0%
534,46.0,-0.16970000000000018,infected,left,0%
535,47.0,-0.1647000000000003,infected,left,0%
536,48.0,-0.15189999999999948,infected,left,0%
537,49.0,-0.14530000000000065,infected,left,0%
538,50.0,-0.025800000000000045,infected,left,0%
539,51.0,-0.04160000000000008,infected,left,0%
540,52.0,-0.026499999999999968,infected,left,0%
541,53.0,-0.03069999999999995,infected,left,0%
542,54.0,-0.016699999999999715,infected,left,0%
543,55.0,0.022999999999999687,infected,left,0%
544,56.0,0.021099999999999675,infected,left,0%
545,57.0,0.022199999999999998,infected,left,0%
546,58.0,0.03499999999999992,infected,left,0%
547,59.0,0.06059999999999999,infected,left,0%
548,60.0,0.026200000000000223,infected,left,0%
549,0.0,0.0,infected,left,10%
550,1.0,0.0,infected,left,10%
551,2.0,0.0020000000000000018,infected,left,10%
552,3.0,-0.002599999999999991,infected,left,10%
553,4.0,-0.00940000000000002,infected,left,10%
554,5.0,0.0029000000000000137,infected,left,10%
555,6.0,0.010699999999999932,infected,left,10%
556,7.0,-0.0025999999999999357,infected,left,10%
557,8.0,-0.0028000000000000247,infected,left,10%
558,9.0,0.0030000000000000027,infected,left,10%
559,10.0,-0.012500000000000178,infected,left,10%
560,11.0,-0.006199999999999983,infected,left,10%
561,12.0,-0.0045999999999999375,infected,left,10%
562,13.0,-0.03980000000000006,infected,left,10%
563,14.0,-0.04070000000000018,infected,left,10%
564,15.0,-0.031100000000000128,infected,left,10%
565,16.0,-0.04149999999999987,infected,left,10%
566,17.0,-0.09739999999999993,infected,left,10%
567,18.0,-0.07560000000000011,infected,left,10%
568,19.0,-0.0743999999999998,infected,left,10%
569,20.0,-0.053199999999999914,infected,left,10%
570,21.0,-0.05269999999999975,infected,left,10%
571,22.0,-0.02180000000000004,infected,left,10%
572,23.0,-0.015600000000000058,infected,left,10%
573,24.0,0.006800000000000139,infected,left,10%
574,25.0,0.007000000000000117,infected,left,10%
575,26.0,0.029900000000000038,infected,left,10%
576,27.0,0.06200000000000028,infected,left,10%
577,28.0,0.06119999999999948,infected,left,10%
578,29.0,0.014399999999999968,infected,left,10%
579,30.0,0.010799999999999699,infected,left,10%
580,31.0,0.008500000000000174,infected,left,10%
581,32.0,0.016900000000000137,infected,left,10%
582,33.0,-0.0005999999999999339,infected,left,10%
583,34.0,0.034600000000000186,infected,left,10%
584,35.0,0.0625,infected,left,10%
585,36.0,0.01649999999999996,infected,left,10%
586,37.0,0.027099999999999902,infected,left,10%
587,38.0,0.007500000000000284,infected,left,10%
588,39.0,0.000500000000000167,infected,left,10%
589,40.0,0.011400000000000077,infected,left,10%
590,41.0,0.02320000000000011,infected,left,10%
591,42.0,-0.0020999999999999908,infected,left,10%
592,43.0,-0.02499999999999991,infected,left,10%
593,44.0,-0.039000000000000146,infected,left,10%
594,45.0,-0.06530000000000014,infected,left,10%
595,46.0,-0.05509999999999993,infected,left,10%
596,47.0,-0.048799999999999955,infected,left,10%
597,48.0,-0.09319999999999995,infected,left,10%
598,49.0,-0.09289999999999976,infected,left,10%
599,50.0,-0.03190000000000004,infected,left,10%
600,51.0,-0.023500000000000076,infected,left,10%
601,52.0,-0.01429999999999998,infected,left,10%
602,53.0,-0.017600000000000282,infected,left,10%
603,54.0,-0.020000000000000018,infected,left,10%
604,55.0,-0.04400000000000004,infected,left,10%
605,56.0,0.017100000000000115,infected,left,10%
606,57.0,-0.05259999999999998,infected,left,10%
607,58.0,-0.06129999999999991,infected,left,10%
608,59.0,-0.07620000000000005,infected,left,10%
609,60.0,-0.07180000000000009,infected,left,10%
610,0.0,0.0,infected,left,40%
611,1.0,0.0,infected,left,40%
612,2.0,0.0011999999999999997,infected,left,40%
613,3.0,0.000800000000000009,infected,left,40%
614,4.0,0.0007999999999999952,infected,left,40%
615,5.0,0.0005999999999999894,infected,left,40%
616,6.0,0.007299999999999973,infected,left,40%
617,7.0,0.011399999999999966,infected,left,40%
618,8.0,0.0039000000000000146,infected,left,40%
619,9.0,0.003300000000000025,infected,left,40%
620,10.0,-0.013600000000000056,infected,left,40%
621,11.0,-0.016999999999999904,infected,left,40%
622,12.0,-0.0242,infected,left,40%
623,13.0,-0.02629999999999999,infected,left,40%
624,14.0,-0.029099999999999904,infected,left,40%
625,15.0,-0.022299999999999986,infected,left,40%
626,16.0,-0.008000000000000007,infected,left,40%
627,17.0,-0.014699999999999935,infected,left,40%
628,18.0,-0.00869999999999993,infected,left,40%
629,19.0,0.010099999999999998,infected,left,40%
630,20.0,0.027100000000000124,infected,left,40%
631,21.0,0.041300000000000114,infected,left,40%
632,22.0,0.01419999999999999,infected,left,40%
633,23.0,0.010199999999999987,infected,left,40%
634,24.0,0.015800000000000036,infected,left,40%
635,25.0,0.015599999999999836,infected,left,40%
636,26.0,-0.006399999999999961,infected,left,40%
637,27.0,0.020399999999999974,infected,left,40%
638,28.0,0.03950000000000031,infected,left,40%
639,29.0,0.040899999999999936,infected,left,40%
640,30.0,0.01970000000000005,infected,left,40%
641,31.0,0.013500000000000068,infected,left,40%
642,32.0,-0.014000000000000012,infected,left,40%
643,33.0,-0.024399999999999977,infected,left,40%
644,34.0,0.008000000000000007,infected,left,40%
645,35.0,0.006899999999999906,infected,left,40%
646,36.0,0.008400000000000185,infected,left,40%
647,37.0,0.008899999999999908,infected,left,40%
648,38.0,0.012399999999999967,infected,left,40%
649,39.0,0.026499999999999968,infected,left,40%
650,40.0,0.054200000000000026,infected,left,40%
651,41.0,0.051899999999999835,infected,left,40%
652,42.0,0.02959999999999985,infected,left,40%
653,43.0,0.01529999999999987,infected,left,40%
654,44.0,0.011099999999999888,infected,left,40%
655,45.0,0.006500000000000172,infected,left,40%
656,46.0,0.0045000000000001705,infected,left,40%
657,47.0,-0.011200000000000099,infected,left,40%
658,48.0,-0.006699999999999928,infected,left,40%
659,49.0,0.0049000000000001265,infected,left,40%
660,50.0,-0.040200000000000014,infected,left,40%
661,51.0,-0.028200000000000003,infected,left,40%
662,52.0,-0.027800000000000047,infected,left,40%
663,53.0,-0.03249999999999997,infected,left,40%
664,54.0,-0.03689999999999993,infected,left,40%
665,55.0,-0.015800000000000036,infected,left,40%
666,56.0,-0.03950000000000031,infected,left,40%
667,57.0,0.011299999999999866,infected,left,40%
668,58.0,0.006000000000000005,infected,left,40%
669,59.0,0.004899999999999904,infected,left,40%
670,60.0,0.0017000000000000348,infected,left,40%
671,0.0,0.0,infected,left,70%
672,1.0,0.0,infected,left,70%
673,2.0,0.0016999999999999984,infected,left,70%
674,3.0,0.0001999999999999988,infected,left,70%
675,4.0,-0.004899999999999995,infected,left,70%
676,5.0,-0.0016000000000000042,infected,left,70%
677,6.0,0.003799999999999998,infected,left,70%
678,7.0,0.004399999999999987,infected,left,70%
679,8.0,0.004599999999999993,infected,left,70%
680,9.0,-0.0025000000000000022,infected,left,70%
681,10.0,-0.010800000000000004,infected,left,70%
682,11.0,-0.005400000000000016,infected,left,70%
683,12.0,-0.0008999999999999564,infected,left,70%
684,13.0,-0.009500000000000008,infected,left,70%
685,14.0,-0.02410000000000001,infected,left,70%
686,15.0,-0.017900000000000027,infected,left,70%
687,16.0,-0.015500000000000014,infected,left,70%
688,17.0,-0.018799999999999983,infected,left,70%
689,18.0,-0.023499999999999965,infected,left,70%
690,19.0,-0.01200000000000001,infected,left,70%
691,20.0,-0.012800000000000034,infected,left,70%
692,21.0,-0.01739999999999997,infected,left,70%
693,22.0,0.002799999999999969,infected,left,70%
694,23.0,-0.0049000000000000155,infected,left,70%
695,24.0,-0.00940000000000002,infected,left,70%
696,25.0,-0.0010999999999999899,infected,left,70%
697,26.0,-0.014499999999999957,infected,left,70%
698,27.0,-0.0020000000000000018,infected,left,70%
699,28.0,-0.010600000000000054,infected,left,70%
700,29.0,-0.010599999999999998,infected,left,70%
701,30.0,-0.02200000000000002,infected,left,70%
702,31.0,-0.04049999999999998,infected,left,70%
703,32.0,-0.03689999999999993,infected,left,70%
704,33.0,-0.03390000000000004,infected,left,70%
705,34.0,-0.03409999999999991,infected,left,70%
706,35.0,-0.03079999999999994,infected,left,70%
707,36.0,-0.007800000000000029,infected,left,70%
708,37.0,0.007800000000000029,infected,left,70%
709,38.0,0.010400000000000076,infected,left,70%
710,39.0,0.005599999999999938,infected,left,70%
711,40.0,-0.008199999999999985,infected,left,70%
712,41.0,-0.011499999999999955,infected,left,70%
713,42.0,-0.0047999999999999154,infected,left,70%
714,43.0,0.007399999999999962,infected,left,70%
715,44.0,0.018900000000000028,infected,left,70%
716,45.0,0.020399999999999974,infected,left,70%
717,46.0,0.025700000000000056,infected,left,70%
718,47.0,0.02310000000000001,infected,left,70%
719,48.0,0.023600000000000065,infected,left,70%
720,49.0,0.01859999999999995,infected,left,70%
721,50.0,0.011099999999999999,infected,left,70%
722,51.0,0.012499999999999956,infected,left,70%
723,52.0,0.010800000000000032,infected,left,70%
724,53.0,0.0025000000000000577,infected,left,70%
725,54.0,0.0043000000000000815,infected,left,70%
726,55.0,0.0048000000000000265,infected,left,70%
727,56.0,0.0007000000000000339,infected,left,70%
728,57.0,-0.007300000000000029,infected,left,70%
729,58.0,0.0004999999999999449,infected,left,70%
730,59.0,-0.007299999999999973,infected,left,70%
731,60.0,-0.02279999999999993,infected,left,70%
732,0.0,0.0,infected,right,0%
733,1.0,0.0,infected,right,0%
734,2.0,0.0102,infected,right,0%
735,3.0,0.018699999999999994,infected,right,0%
736,4.0,0.03489999999999999,infected,right,0%
737,5.0,0.032399999999999984,infected,right,0%
738,6.0,0.04459999999999997,infected,right,0%
739,7.0,0.046499999999999986,infected,right,0%
740,8.0,0.0040000000000000036,infected,right,0%
741,9.0,0.023600000000000065,infected,right,0%
742,10.0,0.04299999999999993,infected,right,0%
743,11.0,0.05279999999999996,infected,right,0%
744,12.0,0.050200000000000244,infected,right,0%
745,13.0,0.0676000000000001,infected,right,0%
746,14.0,0.08289999999999997,infected,right,0%
747,15.0,0.025700000000000056,infected,right,0%
748,16.0,0.02619999999999978,infected,right,0%
749,17.0,0.04029999999999978,infected,right,0%
750,18.0,0.11280000000000001,infected,right,0%
751,19.0,0.10709999999999997,infected,right,0%
752,20.0,0.13929999999999954,infected,right,0%
753,21.0,0.15299999999999958,infected,right,0%
754,22.0,0.06769999999999987,infected,right,0%
755,23.0,0.0686,infected,right,0%
756,24.0,0.09799999999999986,infected,right,0%
757,25.0,0.08030000000000026,infected,right,0%
758,26.0,0.0804999999999998,infected,right,0%
759,27.0,0.0461999999999998,infected,right,0%
760,28.0,0.05989999999999984,infected,right,0%
761,29.0,-0.004200000000000426,infected,right,0%
762,30.0,-0.0033000000000003027,infected,right,0%
763,31.0,-0.0026000000000001577,infected,right,0%
764,32.0,-0.04360000000000053,infected,right,0%
765,33.0,-0.0035999999999996035,infected,right,0%
766,34.0,0.014600000000000612,infected,right,0%
767,35.0,0.010200000000000209,infected,right,0%
768,36.0,-0.042100000000000026,infected,right,0%
769,37.0,-0.07310000000000016,infected,right,0%
770,38.0,-0.09289999999999976,infected,right,0%
771,39.0,-0.09200000000000008,infected,right,0%
772,40.0,-0.1440999999999999,infected,right,0%
773,41.0,-0.15510000000000002,infected,right,0%
774,42.0,-0.18020000000000014,infected,right,0%
775,43.0,-0.11039999999999983,infected,right,0%
776,44.0,-0.1232000000000002,infected,right,0%
777,45.0,-0.15799999999999992,infected,right,0%
778,46.0,-0.13059999999999983,infected,right,0%
779,47.0,-0.10109999999999975,infected,right,0%
780,48.0,-0.07070000000000043,infected,right,0%
781,49.0,-0.061799999999999855,infected,right,0%
782,50.0,0.011700000000000044,infected,right,0%
783,51.0,0.005599999999999827,infected,right,0%
784,52.0,0.028200000000000003,infected,right,0%
785,53.0,0.03410000000000002,infected,right,0%
786,54.0,0.05469999999999997,infected,right,0%
787,55.0,0.11139999999999972,infected,right,0%
788,56.0,0.11010000000000009,infected,right,0%
789,57.0,0.07310000000000016,infected,right,0%
790,58.0,0.09519999999999973,infected,right,0%
791,59.0,0.12860000000000005,infected,right,0%
792,60.0,0.09660000000000002,infected,right,0%
793,0.0,0.0,infected,right,10%
794,1.0,0.0,infected,right,10%
795,2.0,0.008599999999999997,infected,right,10%
796,3.0,0.006099999999999994,infected,right,10%
797,4.0,0.003599999999999992,infected,right,10%
798,5.0,0.020100000000000007,infected,right,10%
799,6.0,0.02859999999999996,infected,right,10%
800,7.0,0.02400000000000002,infected,right,10%
801,8.0,0.01660000000000006,infected,right,10%
802,9.0,0.02970000000000006,infected,right,10%
803,10.0,0.01880000000000015,infected,right,10%
804,11.0,0.03729999999999989,infected,right,10%
805,12.0,0.047499999999999876,infected,right,10%
806,13.0,0.02499999999999991,infected,right,10%
807,14.0,0.025500000000000078,infected,right,10%
808,15.0,-0.010000000000000009,infected,right,10%
809,16.0,-0.009400000000000075,infected,right,10%
810,17.0,-0.05790000000000006,infected,right,10%
811,18.0,-0.028000000000000025,infected,right,10%
812,19.0,-0.02210000000000001,infected,right,10%
813,20.0,0.007200000000000095,infected,right,10%
814,21.0,0.022999999999999687,infected,right,10%
815,22.0,0.015700000000000047,infected,right,10%
816,23.0,0.03110000000000035,infected,right,10%
817,24.0,0.06849999999999978,infected,right,10%
818,25.0,0.08009999999999984,infected,right,10%
819,26.0,0.11039999999999939,infected,right,10%
820,27.0,0.15890000000000004,infected,right,10%
821,28.0,0.15310000000000024,infected,right,10%
822,29.0,0.05690000000000017,infected,right,10%
823,30.0,0.062100000000000044,infected,right,10%
824,31.0,0.07079999999999975,infected,right,10%
825,32.0,0.08150000000000013,infected,right,10%
826,33.0,0.06869999999999976,infected,right,10%
827,34.0,0.11859999999999982,infected,right,10%
828,35.0,0.1463000000000001,infected,right,10%
829,36.0,0.0535000000000001,infected,right,10%
830,37.0,0.07319999999999993,infected,right,10%
831,38.0,0.055600000000000094,infected,right,10%
832,39.0,0.054300000000000015,infected,right,10%
833,40.0,0.08369999999999989,infected,right,10%
834,41.0,0.11500000000000021,infected,right,10%
835,42.0,0.08499999999999996,infected,right,10%
836,43.0,0.00670000000000015,infected,right,10%
837,44.0,-0.010399999999999743,infected,right,10%
838,45.0,-0.03189999999999982,infected,right,10%
839,46.0,-0.009800000000000253,infected,right,10%
840,47.0,0.007700000000000262,infected,right,10%
841,48.0,-0.04239999999999977,infected,right,10%
842,49.0,-0.029800000000000715,infected,right,10%
843,50.0,0.0016000000000000458,infected,right,10%
844,51.0,0.01670000000000016,infected,right,10%
845,52.0,0.0365000000000002,infected,right,10%
846,53.0,0.04220000000000024,infected,right,10%
847,54.0,0.04360000000000008,infected,right,10%
848,55.0,0.03110000000000035,infected,right,10%
849,56.0,0.10299999999999976,infected,right,10%
850,57.0,-0.013600000000000056,infected,right,10%
851,58.0,-0.013500000000000068,infected,right,10%
852,59.0,-0.023600000000000065,infected,right,10%
853,60.0,-0.009700000000000042,infected,right,10%
854,0.0,0.0,infected,right,40%
855,1.0,0.0,infected,right,40%
856,2.0,0.006199999999999997,infected,right,40%
857,3.0,0.008599999999999997,infected,right,40%
858,4.0,0.011899999999999994,infected,right,40%
859,5.0,0.012399999999999967,infected,right,40%
860,6.0,0.027800000000000047,infected,right,40%
861,7.0,0.03379999999999994,infected,right,40%
862,8.0,0.019100000000000006,infected,right,40%
863,9.0,0.02169999999999994,infected,right,40%
864,10.0,0.006799999999999917,infected,right,40%
865,11.0,0.009600000000000053,infected,right,40%
866,12.0,0.0050000000000001155,infected,right,40%
867,13.0,0.009800000000000031,infected,right,40%
868,14.0,0.010099999999999998,infected,right,40%
869,15.0,0.0035000000000000586,infected,right,40%
870,16.0,0.020100000000000007,infected,right,40%
871,17.0,0.016199999999999992,infected,right,40%
872,18.0,0.024399999999999977,infected,right,40%
873,19.0,0.04849999999999999,infected,right,40%
874,20.0,0.0682999999999998,infected,right,40%
875,21.0,0.08760000000000012,infected,right,40%
876,22.0,0.04190000000000005,infected,right,40%
877,23.0,0.04080000000000017,infected,right,40%
878,24.0,0.05069999999999997,infected,right,40%
879,25.0,0.056400000000000006,infected,right,40%
880,26.0,0.0371999999999999,infected,right,40%
881,27.0,0.07520000000000016,infected,right,40%
882,28.0,0.09759999999999991,infected,right,40%
883,29.0,0.08410000000000006,infected,right,40%
884,30.0,0.06530000000000014,infected,right,40%
885,31.0,0.059800000000000075,infected,right,40%
886,32.0,0.03529999999999989,infected,right,40%
887,33.0,0.031299999999999883,infected,right,40%
888,34.0,0.07569999999999988,infected,right,40%
889,35.0,0.07089999999999996,infected,right,40%
890,36.0,0.044499999999999984,infected,right,40%
891,37.0,0.050899999999999945,infected,right,40%
892,38.0,0.05610000000000004,infected,right,40%
893,39.0,0.0748000000000002,infected,right,40%
894,40.0,0.1120000000000001,infected,right,40%
895,41.0,0.11319999999999997,infected,right,40%
896,42.0,0.08879999999999999,infected,right,40%
897,43.0,0.05490000000000017,infected,right,40%
898,44.0,0.053300000000000125,infected,right,40%
899,45.0,0.04930000000000012,infected,right,40%
900,46.0,0.04760000000000009,infected,right,40%
901,47.0,0.035199999999999676,infected,right,40%
902,48.0,0.04559999999999986,infected,right,40%
903,49.0,0.06000000000000005,infected,right,40%
904,50.0,-0.009700000000000042,infected,right,40%
905,51.0,0.009199999999999875,infected,right,40%
906,52.0,0.016199999999999992,infected,right,40%
907,53.0,0.007600000000000051,infected,right,40%
908,54.0,-0.0024999999999999467,infected,right,40%
909,55.0,0.0253000000000001,infected,right,40%
910,56.0,0.0036000000000000476,infected,right,40%
911,57.0,0.04489999999999994,infected,right,40%
912,58.0,0.0383,infected,right,40%
913,59.0,0.033500000000000085,infected,right,40%
914,60.0,0.034800000000000164,infected,right,40%
915,0.0,0.0,infected,right,70%
916,1.0,0.0,infected,right,70%
917,2.0,0.0063,infected,right,70%
918,3.0,0.006500000000000006,infected,right,70%
919,4.0,0.0015999999999999903,infected,right,70%
920,5.0,0.006500000000000006,infected,right,70%
921,6.0,0.01429999999999998,infected,right,70%
922,7.0,0.015100000000000002,infected,right,70%
923,8.0,0.014900000000000024,infected,right,70%
924,9.0,0.008699999999999986,infected,right,70%
925,10.0,-0.00040000000000001146,infected,right,70%
926,11.0,0.007599999999999996,infected,right,70%
927,12.0,0.011900000000000022,infected,right,70%
928,13.0,0.0045000000000000595,infected,right,70%
929,14.0,-0.012299999999999978,infected,right,70%
930,15.0,-0.007300000000000029,infected,right,70%
931,16.0,-0.003599999999999992,infected,right,70%
932,17.0,-0.007000000000000006,infected,right,70%
933,18.0,-0.008900000000000019,infected,right,70%
934,19.0,0.005700000000000038,infected,right,70%
935,20.0,0.0052000000000000934,infected,right,70%
936,21.0,0.0017000000000000348,infected,right,70%
937,22.0,0.01750000000000007,infected,right,70%
938,23.0,0.007199999999999984,infected,right,70%
939,24.0,0.0030999999999999917,infected,right,70%
940,25.0,0.009399999999999964,infected,right,70%
941,26.0,-0.00040000000000006697,infected,right,70%
942,27.0,0.015199999999999991,infected,right,70%
943,28.0,0.0030000000000000027,infected,right,70%
944,29.0,0.0021999999999999797,infected,right,70%
945,30.0,-0.01100000000000001,infected,right,70%
946,31.0,-0.034499999999999975,infected,right,70%
947,32.0,-0.026700000000000057,infected,right,70%
948,33.0,-0.021600000000000064,infected,right,70%
949,34.0,-0.01880000000000004,infected,right,70%
950,35.0,-0.014000000000000012,infected,right,70%
951,36.0,0.007600000000000051,infected,right,70%
952,37.0,0.02729999999999999,infected,right,70%
953,38.0,0.03480000000000005,infected,right,70%
954,39.0,0.031000000000000028,infected,right,70%
955,40.0,0.018000000000000016,infected,right,70%
956,41.0,0.013399999999999967,infected,right,70%
957,42.0,0.021399999999999975,infected,right,70%
958,43.0,0.02839999999999998,infected,right,70%
959,44.0,0.03959999999999997,infected,right,70%
960,45.0,0.0413,infected,right,70%
961,46.0,0.05019999999999991,infected,right,70%
962,47.0,0.04690000000000005,infected,right,70%
963,48.0,0.049000000000000044,infected,right,70%
964,49.0,0.043300000000000005,infected,right,70%
965,50.0,0.029299999999999993,infected,right,70%
966,51.0,0.03260000000000007,infected,right,70%
967,52.0,0.030899999999999928,infected,right,70%
968,53.0,0.02400000000000002,infected,right,70%
969,54.0,0.0262,infected,right,70%
970,55.0,0.029000000000000026,infected,right,70%
971,56.0,0.024600000000000066,infected,right,70%
972,57.0,0.010299999999999976,infected,right,70%
973,58.0,0.01990000000000003,infected,right,70%
974,59.0,0.011099999999999999,infected,right,70%
975,60.0,-0.006699999999999928,infected,right,70%
