,day,cumulative_infected,type_pretty,efficacy,policy
1098,19.0,0.08508680555555553,40%,Vaccine Efficacy 70%,D1
1099,20.0,0.09806319444444453,40%,Vaccine Efficacy 70%,D1
1100,21.0,0.10641111111111101,40%,Vaccine Efficacy 70%,D1
1101,22.0,0.11223333333333319,40%,Vaccine Efficacy 70%,D1
1102,23.0,0.11994930555555555,40%,Vaccine Efficacy 70%,D1
1103,24.0,0.12991041666666675,40%,Vaccine Efficacy 70%,D1
1104,25.0,0.13965972222222225,40%,Vaccine Efficacy 70%,D1
1105,26.0,0.15144513888888878,40%,Vaccine Efficacy 70%,D1
1106,27.0,0.1643513888888888,40%,Vaccine Efficacy 70%,D1
1107,28.0,0.17515486111111095,40%,Vaccine Efficacy 70%,D1
1108,29.0,0.1828000000000001,40%,Vaccine Efficacy 70%,D1
1109,30.0,0.19121805555555543,40%,Vaccine Efficacy 70%,D1
1110,31.0,0.20019652777777766,40%,Vaccine Efficacy 70%,D1
1111,32.0,0.21177083333333327,40%,Vaccine Efficacy 70%,D1
1112,33.0,0.22404652777777775,40%,Vaccine Efficacy 70%,D1
1113,34.0,0.23744374999999993,40%,Vaccine Efficacy 70%,D1
1114,35.0,0.24845694444444444,40%,Vaccine Efficacy 70%,D1
1115,36.0,0.2565243055555556,40%,Vaccine Efficacy 70%,D1
1116,37.0,0.2654326388888888,40%,Vaccine Efficacy 70%,D1
1117,38.0,0.2737097222222222,40%,Vaccine Efficacy 70%,D1
1118,39.0,0.28296874999999994,40%,Vaccine Efficacy 70%,D1
1119,40.0,0.2934902777777778,40%,Vaccine Efficacy 70%,D1
1120,41.0,0.3066069444444444,40%,Vaccine Efficacy 70%,D1
1121,42.0,0.3155152777777778,40%,Vaccine Efficacy 70%,D1
1122,43.0,0.3208479166666668,40%,Vaccine Efficacy 70%,D1
1123,44.0,0.32779166666666665,40%,Vaccine Efficacy 70%,D1
1124,45.0,0.33691111111111116,40%,Vaccine Efficacy 70%,D1
1125,46.0,0.34511805555555547,40%,Vaccine Efficacy 70%,D1
1126,47.0,0.355711111111111,40%,Vaccine Efficacy 70%,D1
1127,48.0,0.36616180555555566,40%,Vaccine Efficacy 70%,D1
1128,49.0,0.37275555555555545,40%,Vaccine Efficacy 70%,D1
1129,50.0,0.37801666666666656,40%,Vaccine Efficacy 70%,D1
1130,51.0,0.38341736111111113,40%,Vaccine Efficacy 70%,D1
1131,52.0,0.39015138888888895,40%,Vaccine Efficacy 70%,D1
1132,53.0,0.3971666666666667,40%,Vaccine Efficacy 70%,D1
1133,54.0,0.4059347222222223,40%,Vaccine Efficacy 70%,D1
1134,55.0,0.4149138888888888,40%,Vaccine Efficacy 70%,D1
1135,56.0,0.42178819444444443,40%,Vaccine Efficacy 70%,D1
1136,57.0,0.42585555555555554,40%,Vaccine Efficacy 70%,D1
1137,58.0,0.4315374999999999,40%,Vaccine Efficacy 70%,D1
1138,59.0,0.43813125,40%,Vaccine Efficacy 70%,D1
1139,60.0,0.4454263888888889,40%,Vaccine Efficacy 70%,D1
1140,1.0,0.0,70%,Vaccine Efficacy 70%,D1
1141,2.0,0.0002805555555555925,70%,Vaccine Efficacy 70%,D1
1142,3.0,0.0011222222222221727,70%,Vaccine Efficacy 70%,D1
1143,4.0,0.0019638888888889503,70%,Vaccine Efficacy 70%,D1
1144,5.0,0.002806944444444465,70%,Vaccine Efficacy 70%,D1
1145,6.0,0.004770833333333415,70%,Vaccine Efficacy 70%,D1
1146,7.0,0.006734722222222168,70%,Vaccine Efficacy 70%,D1
1147,8.0,0.009118055555555473,70%,Vaccine Efficacy 70%,D1
1148,9.0,0.011504166666666846,70%,Vaccine Efficacy 70%,D1
1149,10.0,0.014029166666666783,70%,Vaccine Efficacy 70%,D1
1150,11.0,0.017116666666666645,70%,Vaccine Efficacy 70%,D1
1151,12.0,0.01978194444444428,70%,Vaccine Efficacy 70%,D1
1152,13.0,0.025112499999999944,70%,Vaccine Efficacy 70%,D1
1153,14.0,0.030302777777777914,70%,Vaccine Efficacy 70%,D1
1154,15.0,0.03353055555555547,70%,Vaccine Efficacy 70%,D1
1155,16.0,0.03647500000000016,70%,Vaccine Efficacy 70%,D1
1156,17.0,0.03998333333333331,70%,Vaccine Efficacy 70%,D1
1157,18.0,0.0444722222222222,70%,Vaccine Efficacy 70%,D1
1158,19.0,0.050504166666666746,70%,Vaccine Efficacy 70%,D1
1159,20.0,0.05737916666666681,70%,Vaccine Efficacy 70%,D1
1160,21.0,0.06341111111111096,70%,Vaccine Efficacy 70%,D1
1161,22.0,0.06691944444444431,70%,Vaccine Efficacy 70%,D1
1162,23.0,0.07295138888888886,70%,Vaccine Efficacy 70%,D1
1163,24.0,0.07926527777777753,70%,Vaccine Efficacy 70%,D1
1164,25.0,0.08487638888888899,70%,Vaccine Efficacy 70%,D1
1165,26.0,0.09217222222222216,70%,Vaccine Efficacy 70%,D1
1166,27.0,0.10199305555555543,70%,Vaccine Efficacy 70%,D1
1167,28.0,0.10774444444444439,70%,Vaccine Efficacy 70%,D1
1168,29.0,0.11363611111111105,70%,Vaccine Efficacy 70%,D1
1169,30.0,0.11868611111111102,70%,Vaccine Efficacy 70%,D1
1170,31.0,0.12654305555555556,70%,Vaccine Efficacy 70%,D1
1171,32.0,0.13468055555555558,70%,Vaccine Efficacy 70%,D1
1172,33.0,0.14365833333333336,70%,Vaccine Efficacy 70%,D1
1173,34.0,0.15277638888888884,70%,Vaccine Efficacy 70%,D1
1174,35.0,0.15993333333333323,70%,Vaccine Efficacy 70%,D1
1175,36.0,0.16442361111111106,70%,Vaccine Efficacy 70%,D1
1176,37.0,0.1705958333333332,70%,Vaccine Efficacy 70%,D1
1177,38.0,0.17803055555555553,70%,Vaccine Efficacy 70%,D1
1178,39.0,0.18518611111111108,70%,Vaccine Efficacy 70%,D1
1179,40.0,0.19430555555555548,70%,Vaccine Efficacy 70%,D1
1180,41.0,0.2011777777777778,70%,Vaccine Efficacy 70%,D1
1181,42.0,0.20763194444444444,70%,Vaccine Efficacy 70%,D1
1182,43.0,0.21380555555555553,70%,Vaccine Efficacy 70%,D1
1183,44.0,0.22039861111111106,70%,Vaccine Efficacy 70%,D1
1184,45.0,0.2274125,70%,Vaccine Efficacy 70%,D1
1185,46.0,0.23540972222222212,70%,Vaccine Efficacy 70%,D1
1186,47.0,0.24326666666666666,70%,Vaccine Efficacy 70%,D1
1187,48.0,0.2521055555555556,70%,Vaccine Efficacy 70%,D1
1188,49.0,0.25869861111111114,70%,Vaccine Efficacy 70%,D1
1189,50.0,0.26248611111111114,70%,Vaccine Efficacy 70%,D1
1190,51.0,0.2683791666666667,70%,Vaccine Efficacy 70%,D1
1191,52.0,0.27412916666666665,70%,Vaccine Efficacy 70%,D1
1192,53.0,0.2815652777777777,70%,Vaccine Efficacy 70%,D1
1193,54.0,0.2905444444444444,70%,Vaccine Efficacy 70%,D1
1194,55.0,0.2988222222222221,70%,Vaccine Efficacy 70%,D1
1195,56.0,0.3045736111111112,70%,Vaccine Efficacy 70%,D1
1196,57.0,0.30836250000000004,70%,Vaccine Efficacy 70%,D1
1197,58.0,0.31439444444444437,70%,Vaccine Efficacy 70%,D1
1198,59.0,0.31986666666666674,70%,Vaccine Efficacy 70%,D1
1199,60.0,0.3257583333333333,70%,Vaccine Efficacy 70%,D1
1200,1.0,0.0,0%,Vaccine Efficacy 70%,Without Screening
1201,2.0,0.00021041666666666477,0%,Vaccine Efficacy 70%,Without Screening
1202,3.0,0.0009679166666667053,0%,Vaccine Efficacy 70%,Without Screening
1203,4.0,0.0020620833333333385,0%,Vaccine Efficacy 70%,Without Screening
1204,5.0,0.004545416666666568,0%,Vaccine Efficacy 70%,Without Screening
1205,6.0,0.007197083333333272,0%,Vaccine Efficacy 70%,Without Screening
1206,7.0,0.010101250000000069,0%,Vaccine Efficacy 70%,Without Screening
1207,8.0,0.013005416666666629,0%,Vaccine Efficacy 70%,Without Screening
1208,9.0,0.018392083333333295,0%,Vaccine Efficacy 70%,Without Screening
1209,10.0,0.02626250000000011,0%,Vaccine Efficacy 70%,Without Screening
1210,11.0,0.03829958333333335,0%,Vaccine Efficacy 70%,Without Screening
1211,12.0,0.05281999999999994,0%,Vaccine Efficacy 70%,Without Screening
1212,13.0,0.06982291666666664,0%,Vaccine Efficacy 70%,Without Screening
1213,14.0,0.08232291666666663,0%,Vaccine Efficacy 70%,Without Screening
1214,15.0,0.09234041666666665,0%,Vaccine Efficacy 70%,Without Screening
1215,16.0,0.10925916666666662,0%,Vaccine Efficacy 70%,Without Screening
1216,17.0,0.13320708333333328,0%,Vaccine Efficacy 70%,Without Screening
1217,18.0,0.1611954166666666,0%,Vaccine Efficacy 70%,Without Screening
1218,19.0,0.19410791666666657,0%,Vaccine Efficacy 70%,Without Screening
1219,20.0,0.23005041666666665,0%,Vaccine Efficacy 70%,Without Screening
1220,21.0,0.25576625000000003,0%,Vaccine Efficacy 70%,Without Screening
1221,22.0,0.2738220833333333,0%,Vaccine Efficacy 70%,Without Screening
1222,23.0,0.30202041666666657,0%,Vaccine Efficacy 70%,Without Screening
1223,24.0,0.33632166666666674,0%,Vaccine Efficacy 70%,Without Screening
1224,25.0,0.3744108333333333,0%,Vaccine Efficacy 70%,Without Screening
1225,26.0,0.4147308333333334,0%,Vaccine Efficacy 70%,Without Screening
1226,27.0,0.45829083333333337,0%,Vaccine Efficacy 70%,Without Screening
1227,28.0,0.48771041666666665,0%,Vaccine Efficacy 70%,Without Screening
1228,29.0,0.5103958333333334,0%,Vaccine Efficacy 70%,Without Screening
1229,30.0,0.5418770833333333,0%,Vaccine Efficacy 70%,Without Screening
1230,31.0,0.5737795833333332,0%,Vaccine Efficacy 70%,Without Screening
1231,32.0,0.6077441666666668,0%,Vaccine Efficacy 70%,Without Screening
1232,33.0,0.6414558333333333,0%,Vaccine Efficacy 70%,Without Screening
1233,34.0,0.6718854166666667,0%,Vaccine Efficacy 70%,Without Screening
1234,35.0,0.6943604166666667,0%,Vaccine Efficacy 70%,Without Screening
1235,36.0,0.7082912500000001,0%,Vaccine Efficacy 70%,Without Screening
1236,37.0,0.7266841666666667,0%,Vaccine Efficacy 70%,Without Screening
1237,38.0,0.7476433333333333,0%,Vaccine Efficacy 70%,Without Screening
1238,39.0,0.7678033333333334,0%,Vaccine Efficacy 70%,Without Screening
1239,40.0,0.7869533333333333,0%,Vaccine Efficacy 70%,Without Screening
1240,41.0,0.8035779166666667,0%,Vaccine Efficacy 70%,Without Screening
1241,42.0,0.8171295833333333,0%,Vaccine Efficacy 70%,Without Screening
1242,43.0,0.8252520833333333,0%,Vaccine Efficacy 70%,Without Screening
1243,44.0,0.83510125,0%,Vaccine Efficacy 70%,Without Screening
1244,45.0,0.8437291666666666,0%,Vaccine Efficacy 70%,Without Screening
1245,46.0,0.85420875,0%,Vaccine Efficacy 70%,Without Screening
1246,47.0,0.8635520833333333,0%,Vaccine Efficacy 70%,Without Screening
1247,48.0,0.87255875,0%,Vaccine Efficacy 70%,Without Screening
1248,49.0,0.8781145833333334,0%,Vaccine Efficacy 70%,Without Screening
1249,50.0,0.8830804166666667,0%,Vaccine Efficacy 70%,Without Screening
1250,51.0,0.88813125,0%,Vaccine Efficacy 70%,Without Screening
1251,52.0,0.8937708333333333,0%,Vaccine Efficacy 70%,Without Screening
1252,53.0,0.8987370833333334,0%,Vaccine Efficacy 70%,Without Screening
1253,54.0,0.9040404166666666,0%,Vaccine Efficacy 70%,Without Screening
1254,55.0,0.9080391666666666,0%,Vaccine Efficacy 70%,Without Screening
1255,56.0,0.91149,0%,Vaccine Efficacy 70%,Without Screening
1256,57.0,0.9139729166666667,0%,Vaccine Efficacy 70%,Without Screening
1257,58.0,0.9164983333333333,0%,Vaccine Efficacy 70%,Without Screening
1258,59.0,0.9196129166666667,0%,Vaccine Efficacy 70%,Without Screening
1259,60.0,0.9216333333333334,0%,Vaccine Efficacy 70%,Without Screening
1260,1.0,0.0,10%,Vaccine Efficacy 70%,Without Screening
1261,2.0,0.0002337962962962942,10%,Vaccine Efficacy 70%,Without Screening
1262,3.0,0.0009819444444444092,10%,Vaccine Efficacy 70%,Without Screening
1263,4.0,0.002150925925926012,10%,Vaccine Efficacy 70%,Without Screening
1264,5.0,0.004208333333333296,10%,Vaccine Efficacy 70%,Without Screening
1265,6.0,0.0076226851851852,10%,Vaccine Efficacy 70%,Without Screening
1266,7.0,0.010943055555555529,10%,Vaccine Efficacy 70%,Without Screening
1267,8.0,0.012953703703703712,10%,Vaccine Efficacy 70%,Without Screening
1268,9.0,0.017770370370370533,10%,Vaccine Efficacy 70%,Without Screening
1269,10.0,0.02501898148148148,10%,Vaccine Efficacy 70%,Without Screening
1270,11.0,0.03596203703703701,10%,Vaccine Efficacy 70%,Without Screening
1271,12.0,0.05027083333333343,10%,Vaccine Efficacy 70%,Without Screening
1272,13.0,0.0667319444444444,10%,Vaccine Efficacy 70%,Without Screening
1273,14.0,0.08052731481481483,10%,Vaccine Efficacy 70%,Without Screening
1274,15.0,0.08969305555555548,10%,Vaccine Efficacy 70%,Without Screening
1275,16.0,0.10666851851851854,10%,Vaccine Efficacy 70%,Without Screening
1276,17.0,0.1266833333333333,10%,Vaccine Efficacy 70%,Without Screening
1277,18.0,0.15081388888888897,10%,Vaccine Efficacy 70%,Without Screening
1278,19.0,0.180275462962963,10%,Vaccine Efficacy 70%,Without Screening
1279,20.0,0.21511388888888885,10%,Vaccine Efficacy 70%,Without Screening
1280,21.0,0.23812222222222215,10%,Vaccine Efficacy 70%,Without Screening
1281,22.0,0.2566875,10%,Vaccine Efficacy 70%,Without Screening
1282,23.0,0.28395092592592586,10%,Vaccine Efficacy 70%,Without Screening
1283,24.0,0.3178074074074074,10%,Vaccine Efficacy 70%,Without Screening
1284,25.0,0.35563981481481477,10%,Vaccine Efficacy 70%,Without Screening
1285,26.0,0.3940333333333333,10%,Vaccine Efficacy 70%,Without Screening
1286,27.0,0.4348115740740741,10%,Vaccine Efficacy 70%,Without Screening
1287,28.0,0.4633370370370371,10%,Vaccine Efficacy 70%,Without Screening
1288,29.0,0.48517592592592595,10%,Vaccine Efficacy 70%,Without Screening
1289,30.0,0.5141226851851852,10%,Vaccine Efficacy 70%,Without Screening
1290,31.0,0.5456412037037037,10%,Vaccine Efficacy 70%,Without Screening
1291,32.0,0.5778620370370371,10%,Vaccine Efficacy 70%,Without Screening
1292,33.0,0.6101287037037038,10%,Vaccine Efficacy 70%,Without Screening
1293,34.0,0.6425828703703703,10%,Vaccine Efficacy 70%,Without Screening
1294,35.0,0.6651240740740741,10%,Vaccine Efficacy 70%,Without Screening
1295,36.0,0.6816314814814814,10%,Vaccine Efficacy 70%,Without Screening
1296,37.0,0.7007106481481481,10%,Vaccine Efficacy 70%,Without Screening
1297,38.0,0.7208194444444445,10%,Vaccine Efficacy 70%,Without Screening
1298,39.0,0.7410680555555555,10%,Vaccine Efficacy 70%,Without Screening
1299,40.0,0.7606625,10%,Vaccine Efficacy 70%,Without Screening
1300,41.0,0.7784791666666666,10%,Vaccine Efficacy 70%,Without Screening
1301,42.0,0.7914328703703704,10%,Vaccine Efficacy 70%,Without Screening
1302,43.0,0.8016740740740741,10%,Vaccine Efficacy 70%,Without Screening
1303,44.0,0.8122893518518518,10%,Vaccine Efficacy 70%,Without Screening
1304,45.0,0.8244013888888888,10%,Vaccine Efficacy 70%,Without Screening
1305,46.0,0.8355314814814816,10%,Vaccine Efficacy 70%,Without Screening
1306,47.0,0.8465675925925926,10%,Vaccine Efficacy 70%,Without Screening
1307,48.0,0.8559671296296296,10%,Vaccine Efficacy 70%,Without Screening
1308,49.0,0.8624675925925926,10%,Vaccine Efficacy 70%,Without Screening
1309,50.0,0.8675175925925926,10%,Vaccine Efficacy 70%,Without Screening
1310,51.0,0.8735037037037038,10%,Vaccine Efficacy 70%,Without Screening
1311,52.0,0.8795361111111112,10%,Vaccine Efficacy 70%,Without Screening
1312,53.0,0.8851476851851852,10%,Vaccine Efficacy 70%,Without Screening
1313,54.0,0.8911337962962963,10%,Vaccine Efficacy 70%,Without Screening
1314,55.0,0.8965115740740741,10%,Vaccine Efficacy 70%,Without Screening
1315,56.0,0.8999254629629628,10%,Vaccine Efficacy 70%,Without Screening
1316,57.0,0.9033856481481481,10%,Vaccine Efficacy 70%,Without Screening
1317,58.0,0.9060518518518519,10%,Vaccine Efficacy 70%,Without Screening
1318,59.0,0.9096523148148147,10%,Vaccine Efficacy 70%,Without Screening
1319,60.0,0.9127856481481481,10%,Vaccine Efficacy 70%,Without Screening
1320,1.0,0.0,40%,Vaccine Efficacy 70%,Without Screening
1321,2.0,0.00028055555555539513,40%,Vaccine Efficacy 70%,Without Screening
1322,3.0,0.0008416666666665802,40%,Vaccine Efficacy 70%,Without Screening
1323,4.0,0.001963888888888753,40%,Vaccine Efficacy 70%,Without Screening
1324,5.0,0.00392847222222217,40%,Vaccine Efficacy 70%,Without Screening
1325,6.0,0.006874305555555595,40%,Vaccine Efficacy 70%,Without Screening
1326,7.0,0.00918888888888879,40%,Vaccine Efficacy 70%,Without Screening
1327,8.0,0.01115277777777774,40%,Vaccine Efficacy 70%,Without Screening
1328,9.0,0.01508124999999991,40%,Vaccine Efficacy 70%,Without Screening
1329,10.0,0.020693055555555437,40%,Vaccine Efficacy 70%,Without Screening
1330,11.0,0.027146527777777745,40%,Vaccine Efficacy 70%,Without Screening
1331,12.0,0.035563888888888805,40%,Vaccine Efficacy 70%,Without Screening
1332,13.0,0.04517361111111108,40%,Vaccine Efficacy 70%,Without Screening
1333,14.0,0.05204861111111114,40%,Vaccine Efficacy 70%,Without Screening
1334,15.0,0.0585722222222221,40%,Vaccine Efficacy 70%,Without Screening
1335,16.0,0.06853263888888882,40%,Vaccine Efficacy 70%,Without Screening
1336,17.0,0.08059722222222238,40%,Vaccine Efficacy 70%,Without Screening
1337,18.0,0.096029861111111,40%,Vaccine Efficacy 70%,Without Screening
1338,19.0,0.11398680555555558,40%,Vaccine Efficacy 70%,Without Screening
1339,20.0,0.13503125000000005,40%,Vaccine Efficacy 70%,Without Screening
1340,21.0,0.15158541666666667,40%,Vaccine Efficacy 70%,Without Screening
1341,22.0,0.16323055555555557,40%,Vaccine Efficacy 70%,Without Screening
1342,23.0,0.18230972222222233,40%,Vaccine Efficacy 70%,Without Screening
1343,24.0,0.2048958333333333,40%,Vaccine Efficacy 70%,Without Screening
1344,25.0,0.22958750000000006,40%,Vaccine Efficacy 70%,Without Screening
1345,26.0,0.2570145833333335,40%,Vaccine Efficacy 70%,Without Screening
1346,27.0,0.2861951388888888,40%,Vaccine Efficacy 70%,Without Screening
1347,28.0,0.3050645833333333,40%,Vaccine Efficacy 70%,Without Screening
1348,29.0,0.3213388888888889,40%,Vaccine Efficacy 70%,Without Screening
1349,30.0,0.3442763888888888,40%,Vaccine Efficacy 70%,Without Screening
1350,31.0,0.36833611111111114,40%,Vaccine Efficacy 70%,Without Screening
1351,32.0,0.3942902777777777,40%,Vaccine Efficacy 70%,Without Screening
1352,33.0,0.4241729166666668,40%,Vaccine Efficacy 70%,Without Screening
1353,34.0,0.45145902777777774,40%,Vaccine Efficacy 70%,Without Screening
1354,35.0,0.4711701388888889,40%,Vaccine Efficacy 70%,Without Screening
1355,36.0,0.48632083333333337,40%,Vaccine Efficacy 70%,Without Screening
1356,37.0,0.505401388888889,40%,Vaccine Efficacy 70%,Without Screening
1357,38.0,0.5277770833333334,40%,Vaccine Efficacy 70%,Without Screening
1358,39.0,0.5526090277777779,40%,Vaccine Efficacy 70%,Without Screening
1359,40.0,0.5747048611111112,40%,Vaccine Efficacy 70%,Without Screening
1360,41.0,0.598063888888889,40%,Vaccine Efficacy 70%,Without Screening
1361,42.0,0.6154604166666666,40%,Vaccine Efficacy 70%,Without Screening
1362,43.0,0.6280861111111111,40%,Vaccine Efficacy 70%,Without Screening
1363,44.0,0.6441493055555556,40%,Vaccine Efficacy 70%,Without Screening
1364,45.0,0.6582493055555556,40%,Vaccine Efficacy 70%,Without Screening
1365,46.0,0.6764868055555556,40%,Vaccine Efficacy 70%,Without Screening
1366,47.0,0.6945138888888889,40%,Vaccine Efficacy 70%,Without Screening
1367,48.0,0.7110694444444445,40%,Vaccine Efficacy 70%,Without Screening
1368,49.0,0.7232041666666666,40%,Vaccine Efficacy 70%,Without Screening
1369,50.0,0.7323229166666666,40%,Vaccine Efficacy 70%,Without Screening
1370,51.0,0.7432659722222222,40%,Vaccine Efficacy 70%,Without Screening
1371,52.0,0.7538576388888889,40%,Vaccine Efficacy 70%,Without Screening
1372,53.0,0.7645902777777778,40%,Vaccine Efficacy 70%,Without Screening
1373,54.0,0.7765847222222222,40%,Vaccine Efficacy 70%,Without Screening
1374,55.0,0.7873173611111111,40%,Vaccine Efficacy 70%,Without Screening
1375,56.0,0.7951743055555556,40%,Vaccine Efficacy 70%,Without Screening
1376,57.0,0.8005055555555556,40%,Vaccine Efficacy 70%,Without Screening
1377,58.0,0.8069590277777778,40%,Vaccine Efficacy 70%,Without Screening
1378,59.0,0.8139736111111111,40%,Vaccine Efficacy 70%,Without Screening
1379,60.0,0.8216194444444445,40%,Vaccine Efficacy 70%,Without Screening
1380,1.0,0.0,70%,Vaccine Efficacy 70%,Without Screening
1381,2.0,0.0002805555555555925,70%,Vaccine Efficacy 70%,Without Screening
1382,3.0,0.0008416666666665802,70%,Vaccine Efficacy 70%,Without Screening
1383,4.0,0.0018249999999999903,70%,Vaccine Efficacy 70%,Without Screening
1384,5.0,0.0030875000000000576,70%,Vaccine Efficacy 70%,Without Screening
1385,6.0,0.00505138888888881,70%,Vaccine Efficacy 70%,Without Screening
1386,7.0,0.0063138888888888784,70%,Vaccine Efficacy 70%,Without Screening
1387,8.0,0.007154166666666721,70%,Vaccine Efficacy 70%,Without Screening
1388,9.0,0.0094,70%,Vaccine Efficacy 70%,Without Screening
1389,10.0,0.012205555555555728,70%,Vaccine Efficacy 70%,Without Screening
1390,11.0,0.017537500000000133,70%,Vaccine Efficacy 70%,Without Screening
1391,12.0,0.02146527777777764,70%,Vaccine Efficacy 70%,Without Screening
1392,13.0,0.02609444444444442,70%,Vaccine Efficacy 70%,Without Screening
1393,14.0,0.03016249999999982,70%,Vaccine Efficacy 70%,Without Screening
1394,15.0,0.03324999999999988,70%,Vaccine Efficacy 70%,Without Screening
1395,16.0,0.03731805555555587,70%,Vaccine Efficacy 70%,Without Screening
1396,17.0,0.04517499999999982,70%,Vaccine Efficacy 70%,Without Screening
1397,18.0,0.05246944444444443,70%,Vaccine Efficacy 70%,Without Screening
1398,19.0,0.0628513888888887,70%,Vaccine Efficacy 70%,Without Screening
1399,20.0,0.07449444444444452,70%,Vaccine Efficacy 70%,Without Screening
1400,21.0,0.08108888888888899,70%,Vaccine Efficacy 70%,Without Screening
1401,22.0,0.08599861111111116,70%,Vaccine Efficacy 70%,Without Screening
1402,23.0,0.09441666666666669,70%,Vaccine Efficacy 70%,Without Screening
1403,24.0,0.10381527777777795,70%,Vaccine Efficacy 70%,Without Screening
1404,25.0,0.11490000000000006,70%,Vaccine Efficacy 70%,Without Screening
1405,26.0,0.12780694444444446,70%,Vaccine Efficacy 70%,Without Screening
1406,27.0,0.14057361111111108,70%,Vaccine Efficacy 70%,Without Screening
1407,28.0,0.15025277777777774,70%,Vaccine Efficacy 70%,Without Screening
1408,29.0,0.15796805555555565,70%,Vaccine Efficacy 70%,Without Screening
1409,30.0,0.1669486111111111,70%,Vaccine Efficacy 70%,Without Screening
1410,31.0,0.18055555555555555,70%,Vaccine Efficacy 70%,Without Screening
1411,32.0,0.19402361111111105,70%,Vaccine Efficacy 70%,Without Screening
1412,33.0,0.2088944444444444,70%,Vaccine Efficacy 70%,Without Screening
1413,34.0,0.2237652777777777,70%,Vaccine Efficacy 70%,Without Screening
1414,35.0,0.23569027777777773,70%,Vaccine Efficacy 70%,Without Screening
1415,36.0,0.24172222222222228,70%,Vaccine Efficacy 70%,Without Screening
1416,37.0,0.25420833333333337,70%,Vaccine Efficacy 70%,Without Screening
1417,38.0,0.26655555555555555,70%,Vaccine Efficacy 70%,Without Screening
1418,39.0,0.28002222222222234,70%,Vaccine Efficacy 70%,Without Screening
1419,40.0,0.29629583333333337,70%,Vaccine Efficacy 70%,Without Screening
1420,41.0,0.3113069444444444,70%,Vaccine Efficacy 70%,Without Screening
1421,42.0,0.3216888888888888,70%,Vaccine Efficacy 70%,Without Screening
1422,43.0,0.3308083333333333,70%,Vaccine Efficacy 70%,Without Screening
1423,44.0,0.3432944444444444,70%,Vaccine Efficacy 70%,Without Screening
1424,45.0,0.3538166666666666,70%,Vaccine Efficacy 70%,Without Screening
1425,46.0,0.3679861111111112,70%,Vaccine Efficacy 70%,Without Screening
1426,47.0,0.382575,70%,Vaccine Efficacy 70%,Without Screening
1427,48.0,0.39786666666666665,70%,Vaccine Efficacy 70%,Without Screening
1428,49.0,0.40937222222222214,70%,Vaccine Efficacy 70%,Without Screening
1429,50.0,0.4161069444444445,70%,Vaccine Efficacy 70%,Without Screening
1430,51.0,0.42704861111111103,70%,Vaccine Efficacy 70%,Without Screening
1431,52.0,0.43981388888888895,70%,Vaccine Efficacy 70%,Without Screening
1432,53.0,0.4508972222222223,70%,Vaccine Efficacy 70%,Without Screening
1433,54.0,0.46141944444444444,70%,Vaccine Efficacy 70%,Without Screening
1434,55.0,0.47376527777777777,70%,Vaccine Efficacy 70%,Without Screening
1435,56.0,0.4845666666666666,70%,Vaccine Efficacy 70%,Without Screening
1436,57.0,0.4898986111111111,70%,Vaccine Efficacy 70%,Without Screening
1437,58.0,0.4995791666666667,70%,Vaccine Efficacy 70%,Without Screening
1438,59.0,0.508838888888889,70%,Vaccine Efficacy 70%,Without Screening
1439,60.0,0.5207624999999999,70%,Vaccine Efficacy 70%,Without Screening
